,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
54,11.0,8.0,8.0,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.44988443723226335,0.7251498281303675,0.0,0.0,3093.0,61296.0,450.0,697.0,0.9824981689453125,0.8729889923793396,0.8160949868073879,0.8435837992636029,0.9927120785152075,0.7294811320754717
55,4.9,6.1,4.1,0.4454545454545455,0.5444444444444445,0.49000000000000005,0.38410931174089064,0.7361249679536385,0.0,0.0,2060.0,62723.0,358.0,395.0,0.9885101318359375,0.8519437551695617,0.8391038696537678,0.8454750666940283,0.9943247570583853,0.7323142552435122
56,23.9,26.1,26.1,0.47800000000000004,0.47800000000000004,0.47800000000000004,0.3457581980144955,0.648225270588557,2.0,3.0,8835.0,52876.0,1833.0,1992.0,0.9416351318359375,0.828177727784027,0.8160155167636465,0.8220516399162596,0.9664954577857391,0.6978672985781991
57,16.4,25.6,25.6,0.3904761904761905,0.3904761904761905,0.3904761904761905,0.2687702916431117,0.5999225110773949,0.0,2.0,8640.0,52956.0,1936.0,2004.0,0.93988037109375,0.8169440242057489,0.8117249154453213,0.8143261074458058,0.9647307440064126,0.6868044515103339
58,16.5,13.5,14.5,0.55,0.532258064516129,0.5409836065573771,0.420187620731099,0.6654235934179195,0.0,0.0,6943.0,56278.0,955.0,1360.0,0.9646759033203125,0.8790833122309445,0.8362037817656269,0.8571075859514845,0.9833138224450929,0.7499459926550011
59,9.0,9.0,8.0,0.5,0.5294117647058825,0.5142857142857143,0.37823241472697994,0.6648525438004594,0.0,0.0,4374.0,60103.0,556.0,503.0,0.9838409423828125,0.8872210953346856,0.8968628255074841,0.8920159070052004,0.9908340064953264,0.8050800662617339
60,20.0,37.0,34.0,0.35087719298245607,0.37037037037037035,0.36036036036036034,0.24700799521290176,0.572804371608287,1.0,0.0,9663.0,49915.0,3191.0,2767.0,0.909088134765625,0.7517504278823712,0.7773934030571199,0.7643569055529188,0.9399126275750386,0.6185903591319378
61,9.3,8.7,5.7,0.5166666666666666,0.62,0.5636363636363637,0.4541244155996219,0.7649952644289673,0.0,0.0,3348.0,61372.0,308.0,508.0,0.987548828125,0.9157549234135668,0.8682572614107884,0.8913738019169329,0.9950064850843061,0.8040345821325648
62,26.2,57.8,54.8,0.31190476190476185,0.3234567901234568,0.3175757575757576,0.21789438829802346,0.5441762916229005,4.0,2.0,12459.0,44448.0,5108.0,3521.0,0.8683319091796875,0.7092275288893949,0.7796620775969962,0.742778787969118,0.8969246912583744,0.5908099393019727
63,22.5,52.5,52.5,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.19694383387590203,0.5394082481078657,6.0,2.0,13237.0,44296.0,4820.0,3183.0,0.8778839111328125,0.7330675084454782,0.8061510353227771,0.7678742349972445,0.901864972717648,0.6232109227871939
