,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
69,6.6,6.4,6.4,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.40261418533157667,0.6847127324496726,0.0,0.0,2601.0,62202.0,399.0,334.0,0.9888153076171875,0.867,0.8862010221465076,0.8764953664700926,0.9936262998993626,0.7801439712057588
70,7.7,2.3,2.3,0.77,0.77,0.77,0.7316239316239316,0.8689759650525094,0.0,0.0,3920.0,61068.0,261.0,287.0,0.99163818359375,0.9375747428844774,0.9317803660565723,0.9346685741535526,0.9957442645404295,0.8773500447627574
71,9.5,3.5,3.5,0.7307692307692308,0.7307692307692308,0.7307692307692308,0.6523856209150327,0.8441449587016574,0.0,0.0,4318.0,60586.0,369.0,263.0,0.9903564453125,0.9212716023042458,0.9425889543767736,0.9318083728959862,0.9939463538676072,0.8723232323232323
72,10.8,6.2,7.2,0.6352941176470589,0.6000000000000001,0.6171428571428572,0.5061785426731079,0.7124636203801934,0.0,1.0,4031.0,60321.0,509.0,675.0,0.98193359375,0.8878854625550661,0.8565660858478538,0.8719446247025741,0.9916324182146967,0.7729626078619367
73,6.4,4.6,3.6,0.5818181818181818,0.64,0.6095238095238095,0.47160633484162895,0.7993139737084143,0.0,1.0,3366.0,61595.0,271.0,304.0,0.9912261962890625,0.9254880395930712,0.9171662125340599,0.9213083344737922,0.9956195648660007,0.8540979446840903
74,2.6,0.4,0.4,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.85,0.909633376798719,0.0,0.0,849.0,64603.0,52.0,32.0,0.99871826171875,0.9422863485016648,0.963677639046538,0.9528619528619529,0.9991957311886165,0.909967845659164
75,8.0,7.0,6.0,0.5333333333333334,0.5714285714285714,0.5517241379310345,0.4221698193447419,0.7439502205062134,0.0,0.0,4693.0,59570.0,520.0,753.0,0.9805755615234375,0.9002493765586035,0.861733382298935,0.8805704099821747,0.9913463138625396,0.7866242038216561
76,5.1,1.9,2.9,0.7285714285714285,0.6375,0.6799999999999999,0.5903846153846154,0.7357735794925657,0.0,0.0,3097.0,61825.0,284.0,330.0,0.990631103515625,0.9160011830819285,0.9037058651882113,0.9098119858989424,0.9954273937754593,0.8345459444893559
77,12.5,4.5,5.5,0.7352941176470588,0.6944444444444444,0.7142857142857142,0.6187743723128585,0.7991914850402267,0.0,0.0,6952.0,57242.0,847.0,495.0,0.979522705078125,0.8913963328631875,0.9335302806499262,0.911976911976912,0.9854189261305927,0.8381962864721485
78,2.9,2.1,3.1,0.58,0.4833333333333333,0.5272727272727272,0.38857142857142857,0.5569627433699785,0.0,0.0,1591.0,63153.0,275.0,517.0,0.9879150390625,0.852625937834941,0.7547438330170778,0.8007045797684952,0.995664375354733,0.6676458245908519
79,4.0,4.0,4.0,0.5,0.5,0.5,0.3828171828171828,0.6130175387454153,0.0,0.0,2317.0,62312.0,404.0,503.0,0.9861602783203125,0.8515251745681734,0.8216312056737589,0.8363111351741563,0.9935582626443012,0.7186724565756824
80,8.7,6.3,7.3,0.5800000000000001,0.54375,0.5612903225806452,0.4693719470244238,0.7201297881317119,0.0,0.0,6417.0,57079.0,1161.0,879.0,0.9688720703125,0.8467933491686461,0.8795230263157895,0.8628479225494151,0.9800652472527472,0.758779709116708
81,13.2,8.8,7.8,0.6000000000000001,0.6285714285714284,0.6139534883720931,0.5327889453163843,0.7867132889771736,0.0,0.0,8601.0,54708.0,1269.0,958.0,0.9660186767578125,0.8714285714285714,0.8997803117480908,0.8853775284368727,0.9773299748110831,0.7943295160694496
82,7.6,4.4,4.4,0.6333333333333334,0.6333333333333334,0.6333333333333334,0.5513186813186813,0.7503841601014084,0.0,0.0,5590.0,58694.0,640.0,612.0,0.98089599609375,0.8972712680577849,0.9013221541438245,0.8992921492921493,0.9892136043415243,0.817012569424145
